X,Y,Z,U-Magnitude
-0.23232323232323226,-0.5151515151515151,0.04545399339050054,0.00018813918
-0.21212121212121204,-0.5151515151515151,0.04632304687164723,0.00019830994
-0.19191919191919182,-0.5151515151515151,0.047120074154809115,0.00020825607
-0.1717171717171716,-0.5151515151515151,0.047843058044090864,0.00021808298
-0.1515151515151515,-0.5151515151515151,0.048490175233036274,0.00022737165
-0.13131313131313127,-0.5151515151515151,0.04905978139005601,0.00023653152
-0.11111111111111105,-0.5151515151515151,0.04955050064586102,0.00024520184
-0.09090909090909083,-0.5151515151515151,0.049961083905026314,0.0002535729
-0.07070707070707061,-0.5151515151515151,0.05029055426307022,0.00026155013
-0.050505050505050386,-0.5151515151515151,0.05053810633309185,0.0002691643
-0.030303030303030276,-0.5151515151515151,0.05070313234627247,0.00027661884
-0.010101010101010055,-0.5151515151515151,0.05078529299609363,0.00028343534
0.010101010101010166,-0.5151515151515151,0.05078433846347034,0.00029020864
0.030303030303030498,-0.5151515151515151,0.050700335863977666,0.0002965044
0.05050505050505061,-0.5151515151515151,0.05053347535841166,0.00030277565
0.07070707070707072,-0.5151515151515151,0.05028423794172704,0.00030858372
0.09090909090909105,-0.5151515151515151,0.04995319409631192,0.00031418612
0.11111111111111116,-0.5151515151515151,0.049541208867356176,0.00031988416
0.1313131313131315,-0.5151515151515151,0.049049326274916524,0.0003251582
0.1515151515151516,-0.5151515151515151,0.0484787842284888,0.00033051684
0.1717171717171717,-0.5151515151515151,0.04783102198429405,0.0003358211
0.19191919191919204,-0.5151515151515151,0.04710767641663551,0.00034086272
0.21212121212121215,-0.5151515151515151,0.046310608118399973,0.00034584766
0.2323232323232325,-0.5151515151515151,0.04544185292869806,0.0003510252
0.2525252525252526,-0.5151515151515151,0.044503703963011496,0.00035607768
0.27272727272727293,-0.5151515151515151,0.04349856619611382,0.00036129716
0.29292929292929304,-0.5151515151515151,0.04242910560779273,0.00036652543
0.31313131313131315,-0.5151515151515151,0.041298193253204225,0.00037150586
0.3333333333333335,-0.5151515151515151,0.040108897805586456,0.00037682915
0.3535353535353536,-0.5151515151515151,0.03886446318440139,0.0003821637
0.3737373737373739,-0.5151515151515151,0.037568368213623755,0.0003874972
0.39393939393939403,-0.5151515151515151,0.03622424459159374,0.00039271172
0.41414141414141437,-0.5151515151515151,0.034835996207594866,0.00039807567
0.4343434343434345,-0.5151515151515151,0.033407676096633074,0.00040330805
0.4545454545454546,-0.5151515151515151,0.03194354609772563,0.0004083113
0.4747474747474749,-0.5151515151515151,0.030448082446865733,0.00041318312
0.49494949494949503,-0.5151515151515151,0.02892597204837948,0.00041798863
0.5151515151515154,-0.5151515151515151,0.027382060273922978,0.00042241308
0.5353535353535355,-0.5151515151515151,0.025821444178558882,0.00042630144
0.5555555555555556,-0.5151515151515151,0.024249386741966007,0.0004299722
0.5757575757575759,-0.5151515151515151,0.02267138957697898,0.00043284736
0.595959595959596,-0.5151515151515151,0.021093110899440944,0.0004350141
0.6161616161616164,-0.5151515151515151,0.01952043077945709,0.00043641363
0.6363636363636365,-0.5151515151515151,0.017959453005716202,0.00043680193
0.6565656565656568,-0.5151515151515151,0.016416439834237097,0.00043594808
0.6767676767676769,-0.5151515151515151,0.014897896814998238,0.0004337469
0.696969696969697,-0.5151515151515151,0.013410489829629658,0.00043011195
0.7171717171717173,-0.5151515151515151,0.01196112805372104,0.0004245822
0.7373737373737375,-0.5151515151515151,0.010556892180442808,0.000417087
0.7575757575757578,-0.5151515151515151,0.0092050754356198,0.00040734664
0.7777777777777779,-0.5151515151515151,0.007913169595319777,0.00039518485
0.7979797979797982,-0.5151515151515151,0.006688871044898405,0.0003802132
0.8181818181818183,-0.5151515151515151,0.005540069593070075,0.00036208858
0.8383838383838385,-0.5151515151515151,0.0044748624543193725,0.00034061796
0.8585858585858588,-0.5151515151515151,0.003501548655936494,0.0003153511
0.8787878787878789,-0.5151515151515151,0.0026286166868871074,0.0002859761
0.8989898989898992,-0.5151515151515151,0.0018647655879496594,0.0002521227
0.9191919191919193,-0.5151515151515151,0.001218891901464667,0.00021334039
0.9393939393939394,-0.5151515151515151,0.0007000852435710839,0.0001691852
0.9595959595959598,-0.5151515151515151,0.00031764065533643583,0.00011924329
0.9797979797979799,-0.5151515151515151,8.10498564671434e-05,6.302517e-05
1.0,-0.5151515151515151,0.0,0.0
-1.0,-0.4949494949494949,0.0,0.0
-0.9797979797979798,-0.4949494949494949,8.032102326906169e-05,3.413722e-05
-0.9595959595959596,-0.4949494949494949,0.00031497152950614687,6.467313e-05
-0.9393939393939394,-0.4949494949494949,0.0006946018078713677,9.167653e-05
-0.9191919191919192,-0.4949494949494949,0.0012100180805427953,0.00011529598
-0.898989898989899,-0.4949494949494949,0.0018521837480249812,0.00013564211
-0.8787878787878788,-0.4949494949494949,0.002612230232800357,0.0001528138
-0.8585858585858586,-0.4949494949494949,0.003481449405523017,0.00016704401
-0.8383838383838383,-0.4949494949494949,0.004451296498021111,0.00017844363
-0.8181818181818181,-0.4949494949494949,0.005513408863032236,0.00018705286
-0.797979797979798,-0.4949494949494949,0.00665958022326231,0.00019325978
-0.7777777777777778,-0.4949494949494949,0.007881789335329084,0.0001971129
-0.7575757575757576,-0.4949494949494949,0.009172192532476036,0.0001987466
-0.7373737373737373,-0.4949494949494949,0.010523120928090065,0.0001985024
-0.7171717171717171,-0.4949494949494949,0.011927085542585699,0.00019640334
-0.696969696969697,-0.4949494949494949,0.013376802471745757,0.00019276992
-0.6767676767676767,-0.4949494949494949,0.01486513975355774,0.00018779215
-0.6565656565656566,-0.4949494949494949,0.016385182619467375,0.00018163325
-0.6363636363636364,-0.4949494949494949,0.017930209258198736,0.00017457023
-0.6161616161616161,-0.4949494949494949,0.019493662850931286,0.00016700632
-0.5959595959595959,-0.4949494949494949,0.02106921029742807,0.00015894331
-0.5757575757575757,-0.4949494949494949,0.022650710522569714,0.00015086462
-0.5555555555555556,-0.4949494949494949,0.02423219769746065,0.00014301659
-0.5353535353535352,-0.4949494949494949,0.02580795021932572,0.00013593436
-0.5151515151515151,-0.4949494949494949,0.027372401224076744,0.00012972234
-0.4949494949494949,-0.4949494949494949,0.028920203837566074,0.00012500674
-0.4747474747474747,-0.4949494949494949,0.030446234904229638,0.00012200382
-0.4545454545454545,-0.4949494949494949,0.03194555956497788,0.0001210368
-0.43434343434343425,-0.4949494949494949,0.03341344057880342,0.00012211059
-0.41414141414141414,-0.4949494949494949,0.03484535883031785,0.00012530417
-0.3939393939393939,-0.4949494949494949,0.036236985364928836,0.00013021572
-0.3737373737373737,-0.4949494949494949,0.03758422986119985,0.00013683009
-0.3535353535353535,-0.4949494949494949,0.03888316232934594,0.00014472108
-0.33333333333333326,-0.4949494949494949,0.04013011005595326,0.00015353011
-0.31313131313131304,-0.4949494949494949,0.041321579302474855,0.00016287653
-0.2929292929292928,-0.4949494949494949,0.042454277677088974,0.00017287243
-0.2727272727272727,-0.4949494949494949,0.04352515514977276,0.00018306672
-0.2525252525252525,-0.4949494949494949,0.044531333208084105,0.00019309125
-0.23232323232323226,-0.4949494949494949,0.045470149600878355,0.00020323005
-0.21212121212121204,-0.4949494949494949,0.04633919935338199,0.00021323093
-0.19191919191919182,-0.4949494949494949,0.04713618935011327,0.00022270661
-0.1717171717171716,-0.4949494949494949,0.047859106123819946,0.00023218628
-0.1515151515151515,-0.4949494949494949,0.04850614128261804,0.00024110515
-0.13131313131313127,-0.4949494949494949,0.0490756243944168,0.00024967236
-0.11111111111111105,-0.4949494949494949,0.04956619823314249,0.00025789422
-0.09090909090909083,-0.4949494949494949,0.04997662116065621,0.00026570595
-0.07070707070707061,-0.4949494949494949,0.050305897629261014,0.00027306768
-0.050505050505050386,-0.4949494949494949,0.05055322970934212,0.00028000688
-0.030303030303030276,-0.4949494949494949,0.05071802827529609,0.00028659595
-0.010101010101010055,-0.4949494949494949,0.05079989436231553,0.0002925996
0.010101010101010166,-0.4949494949494949,0.050798675096035,0.00029847247
0.030303030303030498,-0.4949494949494949,0.05071437420509755,0.00030418832
0.05050505050505061,-0.4949494949494949,0.05054721167944371,0.00030927532
0.07070707070707072,-0.4949494949494949,0.05029763122759759,0.0003143884
0.09090909090909105,-0.4949494949494949,0.04996625926159322,0.00031878802
0.11111111111111116,-0.4949494949494949,0.04955394591204822,0.00032351151
0.1313131313131315,-0.4949494949494949,0.04906167926937341,0.00032796065
0.1515151515151516,-0.4949494949494949,0.048490768087282775,0.0003321113
0.1717171717171717,-0.4949494949494949,0.047842618064209814,0.00033610215
0.19191919191919204,-0.4949494949494949,0.0471188996322453,0.0003402651
0.21212121212121215,-0.4949494949494949,0.04632142864055931,0.00034434313
0.2323232323232325,-0.4949494949494949,0.045452263300120824,0.00034841572
0.2525252525252526,-0.4949494949494949,0.044513700455054636,0.0003525557
0.27272727272727293,-0.4949494949494949,0.04350816372334957,0.0003565677
0.29292929292929304,-0.4949494949494949,0.04243830417022108,0.00036073566
0.31313131313131315,-0.4949494949494949,0.04130698912218213,0.0003650218
0.3333333333333335,-0.4949494949494949,0.04011727233789861,0.0003693019
0.3535353535353536,-0.4949494949494949,0.03887244248054921,0.0003737041
0.3737373737373739,-0.4949494949494949,0.03757592990174889,0.00037799633
0.39393939393939403,-0.4949494949494949,0.0362314147721976,0.00038261872
0.41414141414141437,-0.4949494949494949,0.034842778609320516,0.0003870921
0.4343434343434345,-0.4949494949494949,0.033414044618979094,0.00039153075
0.4545454545454546,-0.4949494949494949,0.031949530569836494,0.0003959028
0.4747474747474749,-0.4949494949494949,0.03045369591899216,0.00040019065
0.49494949494949503,-0.4949494949494949,0.02893119587730616,0.0004043366
0.5151515151515154,-0.4949494949494949,0.027386928017437456,0.0004082165
0.5353535353535355,-0.4949494949494949,0.025825959565304216,0.00041175002
0.5555555555555556,-0.4949494949494949,0.024253555364906785,0.00041491934
0.5757575757575759,-0.4949494949494949,0.022675222622044383,0.0004176141
0.595959595959596,-0.4949494949494949,0.02109661209527403,0.0004196674
0.6161616161616164,-0.4949494949494949,0.01952361876927316,0.0004208352
0.6363636363636365,-0.4949494949494949,0.017962340839765965,0.00042118278
0.6565656565656568,-0.4949494949494949,0.0164190368341282,0.00042049607
0.6767676767676769,-0.4949494949494949,0.014900212302338331,0.00041830694
0.696969696969697,-0.4949494949494949,0.013412543379794806,0.0004148468
0.7171717171717173,-0.4949494949494949,0.011962926191836594,0.00040975286
0.7373737373737375,-0.4949494949494949,0.010558460074849426,0.00040264922
0.7575757575757578,-0.4949494949494949,0.009206418679282069,0.00039339982
0.7777777777777779,-0.4949494949494949,0.007914304967131466,0.00038179575
0.7979797979797982,-0.4949494949494949,0.006689820450637489,0.00036750257
0.8181818181818183,-0.4949494949494949,0.005540843286504968,0.0003502155
0.8383838383838385,-0.4949494949494949,0.004475477680424228,0.00032966724
0.8585858585858588,-0.4949494949494949,0.0035020224266452712,0.0003054495
0.8787878787878789,-0.4949494949494949,0.0026289674123749136,0.0002772252
0.8989898989898992,-0.4949494949494949,0.001865011561871506,0.00024456123
0.9191919191919193,-0.4949494949494949,0.0012190503687947057,0.00020708864
0.9393939393939394,-0.4949494949494949,0.0007001749057846608,0.00016436515
0.9595959595959598,-0.4949494949494949,0.00031768082563939966,0.000115934854
0.9797979797979799,-0.4949494949494949,8.105997186794411e-05,6.131315e-05
1.0,-0.4949494949494949,0.0,0.0
-1.0,-0.4747474747474747,0.0,0.0
-0.9797979797979798,-0.4747474747474747,8.03780015958182e-05,3.59183e-05
-0.9595959595959596,-0.4747474747474747,0.00031519055815588216,6.797289e-05
-0.9393939393939394,-0.4747474747474747,0.0006950760446605272,9.629976e-05
-0.9191919191919192,-0.4747474747474747,0.0012108278952073304,0.000120973724
-0.898989898989899,-0.4747474747474747,0.001853398819582071,0.00014223398
-0.8787878787878788,-0.4747474747474747,0.00261391278298106,0.00016015366
-0.8585858585858586,-0.4747474747474747,0.003483648605807684,0.0001749378
-0.8383838383838383,-0.4747474747474747,0.0044540528974030165,0.00018668502
-0.8181818181818181,-0.4747474747474747,0.0055167543880175795,0.00019568978
-0.797979797979798,-0.4747474747474747,0.00666354889771901,0.00020204666
-0.7777777777777778,-0.4747474747474747,0.007886390480864792,0.00020590393
-0.7575757575757576,-0.4747474747474747,0.009177449919190258,0.00020763687
-0.7373737373737373,-0.4747474747474747,0.010529033623822032,0.00020736763
-0.7171717171717171,-0.4747474747474747,0.011933660072460769,0.00020512751
-0.696969696969697,-0.4747474747474747,0.013384031378477811,0.0002014044
-0.6767676767676767,-0.4747474747474747,0.014873024901468305,0.00019637079
-0.6565656565656566,-0.4747474747474747,0.016393700704537332,0.0001901511
-0.6363636363636364,-0.4747474747474747,0.017939355619624255,0.0001830635
-0.6161616161616161,-0.4747474747474747,0.01950341138821095,0.00017538964
-0.5959595959595959,-0.4747474747474747,0.021079555417597293,0.00016751328
-0.5757575757575757,-0.4747474747474747,0.022661609346233305,0.00015972718
-0.5555555555555556,-0.4747474747474747,0.02424363903868943,0.00015231766
-0.5353535353535352,-0.4747474747474747,0.025819904248975213,0.00014568379
-0.5151515151515151,-0.4747474747474747,0.027384838113002477,0.00014031983
-0.4949494949494949,-0.4747474747474747,0.028933101213909684,0.0001363451
-0.4747474747474747,-0.4747474747474747,0.030459551752917466,0.00013422636
-0.4545454545454545,-0.4747474747474747,0.03195926605686545,0.00013409341
-0.43434343434343425,-0.4747474747474747,0.03342750129178166,0.00013599549
-0.41414141414141414,-0.4747474747474747,0.034859732749313116,0.00013986601
-0.3939393939393939,-0.4747474747474747,0.03625166876129806,0.00014539137
-0.3737373737373737,-0.4747474747474747,0.03759914443343877,0.00015231581
-0.3535353535353535,-0.4747474747474747,0.03889829689152539,0.00016056892
-0.33333333333333326,-0.4747474747474747,0.04014543850757181,0.00016943552
-0.31313131313131304,-0.4747474747474747,0.04133706808574497,0.00017900381
-0.2929292929292928,-0.4747474747474747,0.042469882048293946,0.00018897229
-0.2727272727272727,-0.4747474747474747,0.043540837822481984,0.00019878965
-0.2525252525252525,-0.4747474747474747,0.044547082996368406,0.00020877781
-0.23232323232323226,-0.4747474747474747,0.045485921761021016,0.00021862776
-0.21212121212121204,-0.4747474747474747,0.046354964056238526,0.00022836293
-0.19191919191919182,-0.4747474747474747,0.04715192795246839,0.00023763809
-0.1717171717171716,-0.4747474747474747,0.04787478506788611,0.00024653587
-0.1515151515151515,-0.4747474747474747,0.0485217009101063,0.00025512057
-0.13131313131313127,-0.4747474747474747,0.049091087077185507,0.00026315378
-0.11111111111111105,-0.4747474747474747,0.049581515498831864,0.00027067927
-0.09090909090909083,-0.4747474747474747,0.0499917835228854,0.0002779905
-0.07070707070707061,-0.4747474747474747,0.050320969105112245,0.0002844367
-0.050505050505050386,-0.4747474747474747,0.05056821717588963,0.00029076159
-0.030303030303030276,-0.4747474747474747,0.050732899698363344,0.00029655677
-0.010101010101010055,-0.4747474747474747,0.050814592959068795,0.00030178134
0.010101010101010166,-0.4747474747474747,0.05081307538819501,0.00030673927
0.030303030303030498,-0.4747474747474747,0.05072843275100731,0.00031137612
0.05050505050505061,-0.4747474747474747,0.05056086425406822,0.0003155904
0.07070707070707072,-0.4747474747474747,0.050310834627683515,0.00031951346
0.09090909090909105,-0.4747474747474747,0.04997901291425668,0.00032312013
0.11111111111111116,-0.4747474747474747,0.04956630263514816,0.00032664236
0.1313131313131315,-0.4747474747474747,0.049073700414597986,0.00033014044
0.1515151515151516,-0.4747474747474747,0.04850243128277361,0.00033322914
0.1717171717171717,-0.4747474747474747,0.0478539158526808,0.00033614493
0.19191919191919204,-0.4747474747474747,0.04712979099862277,0.0003393047
0.21212121212121215,-0.4747474747474747,0.04633193968534469,0.00034223258
0.2323232323232325,-0.4747474747474747,0.04546239775195717,0.00034535152
0.2525252525252526,-0.4747474747474747,0.04452345085665583,0.00034828897
0.27272727272727293,-0.4747474747474747,0.04351750770285725,0.00035124985
0.29292929292929304,-0.4747474747474747,0.0424472566422075,0.00035446815
0.31313131313131315,-0.4747474747474747,0.04131553144343197,0.00035777243
0.3333333333333335,-0.4747474747474747,0.040125423151627176,0.00036102263
0.3535353535353536,-0.4747474747474747,0.03888018314354121,0.00036442294
0.3737373737373739,-0.4747474747474747,0.03758327532857656,0.00036802984
0.39393939393939403,-0.4747474747474747,0.036238379877433176,0.00037160737
0.41414141414141437,-0.4747474747474747,0.034849341021105644,0.00037524363
0.4343434343434345,-0.4747474747474747,0.033420241623744365,0.0003789057
0.4545454545454546,-0.4747474747474747,0.03195534352436662,0.00038259206
0.4747474747474749,-0.4747474747474747,0.030459136009216306,0.00038636473
0.49494949494949503,-0.4747474747474747,0.028936283610761164,0.0003899501
0.5151515151515154,-0.4747474747474747,0.027391661529801783,0.0003932898
0.5353535353535355,-0.4747474747474747,0.02583033885657787,0.00039653093
0.5555555555555556,-0.4747474747474747,0.02425759907830506,0.000399299
0.5757575757575759,-0.4747474747474747,0.022678940079174932,0.0004016704
0.595959595959596,-0.4747474747474747,0.021100007024779915,0.00040351477
0.6161616161616164,-0.4747474747474747,0.019526713543012737,0.000404548
0.6363636363636365,-0.4747474747474747,0.017965139186382293,0.0004049099
0.6565656565656568,-0.4747474747474747,0.01642154993955046,0.00040415835
0.6767676767676769,-0.4747474747474747,0.014902458809781818,0.00040230888
0.696969696969697,-0.4747474747474747,0.013414534475188701,0.0003991084
0.7171717171717173,-0.4747474747474747,0.011964673993270843,0.00039424276
0.7373737373737375,-0.4747474747474747,0.010559979496896266,0.00038766203
0.7575757575757578,-0.4747474747474747,0.00920772277219221,0.00037905958
0.7777777777777779,-0.4747474747474747,0.00791541144195944,0.00036804134
0.7979797979797982,-0.4747474747474747,0.006690738162910565,0.00035456227
0.8181818181818183,-0.4747474747474747,0.005541590413358062,0.00033817126
0.8383838383838385,-0.4747474747474747,0.00447607519547455,0.00031848103
0.8585858585858588,-0.4747474747474747,0.003502484079264104,0.00029533726
0.8787878787878789,-0.4747474747474747,0.002629307884094305,0.0002682364
0.8989898989898992,-0.4747474747474747,0.0018652499619871375,0.00023683404
0.9191919191919193,-0.4747474747474747,0.0012192035927204414,0.00020072263
0.9393939393939394,-0.4747474747474747,0.0007002619462960865,0.00015945653
0.9595959595959598,-0.4747474747474747,0.0003177198016113834,0.00011257289
0.9797979797979799,-0.4747474747474747,8.106978140349382e-05,5.959091e-05
1.0,-0.4747474747474747,0.0,0.0
-1.0,-0.4545454545454545,0.0,0.0
-0.9797979797979798,-0.4545454545454545,8.043377102658269e-05,3.7504273e-05
-0.9595959595959596,-0.4545454545454545,0.0003154051299119601,7.0924856e-05
-0.9393939393939394,-0.4545454545454545,0.0006955399111611768,0.000100391335
-0.9191919191919192,-0.4545454545454545,0.00121162058141781,0.00012606384
-0.898989898989899,-0.4545454545454545,0.001854589421919081,0.00014807984
-0.8787878787878788,-0.4545454545454545,0.0026155580467311663,0.00016660288
-0.8585858585858586,-0.4545454545454545,0.0034858000328531484,0.00018182484
-0.8383838383838383,-0.4545454545454545,0.004456751502817496,0.00019396885
-0.8181818181818181,-0.4545454545454545,0.005520033729588612,0.00020314386
-0.797979797979798,-0.4545454545454545,0.006667429016903042,0.00020964339
-0.7777777777777778,-0.4545454545454545,0.007890899342484771,0.00021360381
-0.7575757575757576,-0.4545454545454545,0.009182591717969625,0.00021527753
-0.7373737373737373,-0.4545454545454545,0.010534821410011498,0.00021489519
-0.7171717171717171,-0.4545454545454545,0.011940093846060335,0.00021265606
-0.696969696969697,-0.4545454545454545,0.013391108343005179,0.00020879431
-0.6767676767676767,-0.4545454545454545,0.014880735735315828,0.000203646
-0.6565656565656566,-0.4545454545454545,0.01640204354338348,0.0001973857
-0.6363636363636364,-0.4545454545454545,0.017948298770003018,0.00019039269
-0.6161616161616161,-0.4545454545454545,0.01951294739283621,0.00018279416
-0.5959595959595959,-0.4545454545454545,0.02108966190461069,0.000175233
-0.5757575757575757,-0.4545454545454545,0.022672273265384135,0.00016777238
-0.5555555555555556,-0.4545454545454545,0.024254828696511684,0.00016076716
-0.5353535353535352,-0.4545454545454545,0.02583158235903829,0.00015483373
-0.5151515151515151,-0.4545454545454545,0.027396986032091078,0.00015019659
-0.4949494949494949,-0.4545454545454545,0.028945698434486983,0.00014718849
-0.4747474747474747,-0.4545454545454545,0.030472559124231337,0.00014593838
-0.4545454545454545,-0.4545454545454545,0.031972655614092946,0.00014684828
-0.43434343434343425,-0.4545454545454545,0.03344124507009983,0.00014957416
-0.41414141414141414,-0.4545454545454545,0.034873786005005236,0.00015410126
-0.3939393939393939,-0.4545454545454545,0.03626598675064742,0.00016023738
-0.3737373737373737,-0.4545454545454545,0.03761372715644538,0.000167665
-0.3535353535353535,-0.4545454545454545,0.038913107061758635,0.0001761618
-0.33333333333333326,-0.4545454545454545,0.04016040155217051,0.0001853159
-0.31313131313131304,-0.4545454545454545,0.04135217281877994,0.00019485502
-0.2929292929292928,-0.4545454545454545,0.042485109826549884,0.00020479878
-0.2727272727272727,-0.4545454545454545,0.043556170002743595,0.0002146954
-0.2525252525252525,-0.4545454545454545,0.04456244873441755,0.00022456632
-0.23232323232323226,-0.4545454545454545,0.04550133224278688,0.00023422272
-0.21212121212121204,-0.4545454545454545,0.04637035589478909,0.00024351015
-0.19191919191919182,-0.4545454545454545,0.04716727131865918,0.000252522
-0.1717171717171716,-0.4545454545454545,0.04789005762359012,0.00026104698
-0.1515151515151515,-0.4545454545454545,0.048537054824755656,0.00026885356
-0.13131313131313127,-0.4545454545454545,0.04910671781831212,0.00027654317
-0.11111111111111105,-0.4545454545454545,0.049597577699008036,0.0002834807
-0.09090909090909083,-0.4545454545454545,0.05000827727539394,0.00028993597
-0.07070707070707061,-0.4545454545454545,0.050337795212799824,0.0002958567
-0.050505050505050386,-0.4545454545454545,0.05058521485228861,0.00030127668
-0.030303030303030276,-0.4545454545454545,0.050749921275718535,0.00030632966
-0.010101010101010055,-0.4545454545454545,0.05083149565737241,0.0003107877
0.010101010101010166,-0.4545454545454545,0.0508297393465138,0.00031473945
0.030303030303030498,-0.4545454545454545,0.05074465609226259,0.0003183647
0.05050505050505061,-0.4545454545454545,0.050576522888640056,0.00032156368
0.07070707070707072,-0.4545454545454545,0.05032578095998763,0.00032455917
0.09090909090909105,-0.4545454545454545,0.04999312726662383,0.00032713258
0.11111111111111116,-0.4545454545454545,0.04957950455470034,0.00032961788
0.1313131313131315,-0.4545454545454545,0.04908597513746022,0.0003317003
0.1515151515151516,-0.4545454545454545,0.04851393343306942,0.00033385816
0.1717171717171717,-0.4545454545454545,0.04786488555427614,0.00033573565
0.19191919191919204,-0.4545454545454545,0.047140395259484644,0.00033759352
0.21212121212121215,-0.4545454545454545,0.04634218226782977,0.00033953757
0.2323232323232325,-0.4545454545454545,0.0454722562842071,0.00034142434
0.2525252525252526,-0.4545454545454545,0.04453291415274143,0.0003432743
0.27272727272727293,-0.4545454545454545,0.043526583220064634,0.0003452953
0.29292929292929304,-0.4545454545454545,0.04245593319460749,0.00034731664
0.31313131313131315,-0.4545454545454545,0.04132383140288293,0.00034960115
0.3333333333333335,-0.4545454545454545,0.04013332414627075,0.0003519644
0.3535353535353536,-0.4545454545454545,0.03888771127387881,0.0003543802
0.3737373737373739,-0.4545454545454545,0.03759043059460818,0.00035704003
0.39393939393939403,-0.4545454545454545,0.03624514363594353,0.00035977765
0.41414141414141437,-0.4545454545454545,0.03485572072938084,0.00036272279
0.4343434343434345,-0.4545454545454545,0.033426241010427474,0.00036561364
0.4545454545454546,-0.4545454545454545,0.031960992418602105,0.0003686794
0.4747474747474749,-0.4545454545454545,0.030464428818039593,0.0003716554
0.49494949494949503,-0.4545454545454545,0.028941220334172246,0.00037483225
0.5151515151515154,-0.4545454545454545,0.02739624776076525,0.00037756807
0.5353535353535355,-0.4545454545454545,0.025834595102630552,0.00038043372
0.5555555555555556,-0.4545454545454545,0.02426152347512543,0.00038286627
0.5757575757575759,-0.4545454545454545,0.022682543812692163,0.0003849725
0.595959595959596,-0.4545454545454545,0.021103314331173895,0.00038670521
0.6161616161616164,-0.4545454545454545,0.019529715100675818,0.00038777693
0.6363636363636365,-0.4545454545454545,0.017967851774208246,0.00038803724
0.6565656565656568,-0.4545454545454545,0.016423994065076112,0.0003874314
0.6767676767676769,-0.4545454545454545,0.014904631676524876,0.0003857547
0.696969696969697,-0.4545454545454545,0.01341646591229364,0.0003828042
0.7171717171717173,-0.4545454545454545,0.011966371458023786,0.00037840047
0.7373737373737375,-0.4545454545454545,0.01056145044658333,0.00037225275
0.7575757575757578,-0.4545454545454545,0.009208987714350223,0.00036425088
0.7777777777777779,-0.4545454545454545,0.007916480630356817,0.00035396774
0.7979797979797982,-0.4545454545454545,0.00669162930860184,0.00034126846
0.8181818181818183,-0.4545454545454545,0.00554231936307624,0.00032570868
0.8383838383838385,-0.4545454545454545,0.004476653135148808,0.00030706997
0.8585858585858588,-0.4545454545454545,0.003502930817310698,0.00028495377
0.8787878787878789,-0.4545454545454545,0.002629638801165856,0.00025910666
0.8989898989898992,-0.4545454545454545,0.0018654804387362672,0.00022896194
0.9191919191919193,-0.4545454545454545,0.001219352272362448,0.00019423422
0.9393939393939394,-0.4545454545454545,0.0007003463068453129,0.0001544689
0.9595959595959598,-0.4545454545454545,0.0003177575832523871,0.00010914706
0.9797979797979799,-0.4545454545454545,8.107928507379255e-05,5.7832884e-05
1.0,-0.4545454545454545,0.0,0.0
-1.0,-0.43434343434343425,0.0,0.0
-0.9797979797979798,-0.43434343434343425,8.04884043864149e-05,3.891975e-05
-0.9595959595959596,-0.43434343434343425,0.000315615157384309,7.3541196e-05
-0.9393939393939394,-0.43434343434343425,0.0006959943977941293,0.000104019855
-0.9191919191919192,-0.43434343434343425,0.001212397071334999,0.00013053037
-0.898989898989899,-0.43434343434343425,0.0018557553219958206,0.000153184
-0.8787878787878788,-0.43434343434343425,0.002617169985733926,0.00017221212
-0.8585858585858586,-0.43434343434343425,0.003487906716181896,0.0001878339
-0.8383838383838383,-0.43434343434343425,0.004459393246425315,0.00020022309
-0.8181818181818181,-0.43434343434343425,0.005523241760861128,0.00020954422
-0.797979797979798,-0.43434343434343425,0.00667123083458282,0.0002160693
-0.7777777777777778,-0.43434343434343425,0.007895307530742138,0.00022008047
-0.7575757575757576,-0.43434343434343425,0.009187623521778732,0.00022173609
-0.7373737373737373,-0.43434343434343425,0.010540482422336935,0.000221224
-0.7171717171717171,-0.43434343434343425,0.011946386863384395,0.00021890382
-0.696969696969697,-0.43434343434343425,0.01339803056884557,0.00021499798
-0.6767676767676767,-0.43434343434343425,0.014888277848064898,0.0002097633
-0.6565656565656566,-0.43434343434343425,0.016410196221433578,0.00020357616
-0.6363636363636364,-0.43434343434343425,0.017957053623907267,0.00019658775
-0.6161616161616161,-0.43434343434343425,0.019522285779379308,0.00018927593
-0.5959595959595959,-0.43434343434343425,0.021099559587612747,0.00018189501
-0.5757575757575757,-0.43434343434343425,0.022682704144343733,0.00017483092
-0.5555555555555556,-0.43434343434343425,0.0242657666709274,0.00016858589
-0.5353535353535352,-0.43434343434343425,0.025843016242980955,0.00016328887
-0.5151515151515151,-0.43434343434343425,0.02740888040345162,0.00015957211
-0.4949494949494949,-0.43434343434343425,0.02895800854954868,0.00015757098
-0.4747474747474747,-0.43434343434343425,0.030485270068421957,0.0001573435
-0.4545454545454545,-0.43434343434343425,0.03198573942258954,0.0001590259
-0.43434343434343425,-0.43434343434343425,0.033454649541899556,0.0001626375
-0.41414141414141414,-0.43434343434343425,0.03488750368282199,0.00016798862
-0.3939393939393939,-0.43434343434343425,0.03627999153397977,0.00017476734
-0.3737373737373737,-0.43434343434343425,0.037627955658361315,0.00018263965
-0.3535353535353535,-0.43434343434343425,0.03892754063904285,0.00019145502
